index,score_scale,score_binary,full_text
888,0.0,"[[1, -1]]","RT @bbimbi: Bolsonaro no “criticó” a Bachelet; insultó a la memoria de su padre. No cometamos el error que la prensa brasileña, que dice “a…"
889,0.0,"[[1, -1]]",Mais um vexame internacional. https://t.co/JwLV2WXLq7
890,0.0,"[[1, -1]]",RT @demori: Jamais vi essa pergunta pra qualquer jornalista no Brasil. Alguém perguntou se O Globo pagou ao Joesley pela gravação do Temer?…
891,0.0,"[[1, -1]]","RT @TheInterceptBr: Mensagens revelam que @deltanmd não apenas vislumbrou seu futuro político, como também considerou importante “o MPF lan…"
892,0.0,"[[1, -1]]",RT @mauriciostycer: Acho que muitas das perguntas no #RodaViva não estariam sendo feitas se o furo da #VazaJato tivesse sido dado por um ve…
893,0.0,"[[1, -1]]",RT @TheInterceptBr: A @agenciapublica é a nova parceria do @TheInterceptBr na #VazaJato: @deltanmd negociou com empresária ligada a Eike Ba…
894,0.0,"[[2, -2]]","RT @FlavioDino: Bom diálogo com o amigo @Haddad_Fernando hoje em São Paulo. Conversamos sobre temas nacionais, desafios e ações do nosso go…"
895,0.0,"[[2, -2]]","E tem coragem de falar de futuro...
“O orçamento de 2020 de Bolsonaro reduz em 18% os recursos do MEC com relação a 2019. Os cortes vão da educação básica à pós-graduação, mas o impacto será muito maior no financiamento da pesquisa científica”.
https://t.co/J3dWmHYIjh"
896,0.0,"[[1, -1]]","Recebo notícia de marcas que suspenderam a compra de couro brasileiro em função dos desatinos bolsonaristas:
Timberland, Dickies, Kipling, Vans, Kodiak, Terra, Walls, Workrite, Eagle Creek, Eastpack,The North Face, Napapijri, Bulwark, Altra, Icebreaker, Smartwoll e Horace Small."
897,0.0,"[[1, -1]]","Hoje, às 20h, entrevisto o jornalista e professor da ECA-USP Eugênio Bucci. Acompanhe na AllTV e nas nossas redes."
898,0.0,"[[1, -1]]","Depois de derrotar Macri, Bolsonaro reabilita Macron:
“Espero que os brasileiros tenham logo um presidente à altura do cargo”, diz Macron
 https://t.co/AKhvVKkmM4"
899,0.0,"[[1, -1]]","RT @monicabergamo: Queimadas disparam. Mas multas despencam no governo Bolsonaro.
https://t.co/lzcsNHxvzD"
900,0.0,"[[1, -1]]","Na campanha, Bolsonaro disse que “a Amazônia não é nossa”. À época, generais bolsonaristas aprovaram. Agora, falam em soberania ameaçada. 
https://t.co/TlT3y4ljex via @elpais_brasil"
901,0.0,"[[1, -1]]","RT @MarceloFreixo: Bolsonaro e Salles cortaram 38% da verba pra a prevenção de incêndios florestais, bloquearam R$ 90 milhões do dinheiro d…"
902,0.0,"[[1, -1]]","“Compartilho apaixonadamente a visão de Emmanuel Macron sobre o que está acontecendo no Brasil”, Boris Johnson, primeiro-ministro de direita do Reino Unido. https://t.co/gd2fj2ygv9"
903,0.0,"[[1, -1]]","RT @JamilChade: Amazônia vira maior revés da imagem do Brasil em 50 anos, dizem diplomatas

Embaixadas do Brasil reforçaram sua segurança,…"
904,0.0,"[[1, -1]]",RT @folha: Peru decreta estado de alerta por incêndios na Amazônia brasileira https://t.co/Xd1df6vDjk
905,0.0,"[[1, -1]]","RT @folha: Ministro do Meio Ambiente é recebido com vaia em evento do clima, muda agenda e vai para Amazônia. Ricardo Salles discursou nest…"
906,0.0,"[[1, -1]]",Não há hipótese de eu não vencer!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
907,0.0,"[[3, -3]]","RT @Haddad_Fernando: Para favorecer Bolsonaro, Lava Jato ignorou fortes indícios de corrupção contra Guedes em denúncia contra empresa de f…"
908,0.0,"[[1, -1]]","500 dias de injustiça! 
https://t.co/CWCHjAUdgJ"
909,0.0,"[[1, -1]]",RT @MarceloFreixo: Estudantes e profs do Cefet-RJ fizeram uma manifestação para dizer NÃO à intervenção no Cefet. Hoje eles barraram a entr…
910,0.0,"[[3, -3]]","Para favorecer Bolsonaro, Lava Jato ignorou fortes indícios de corrupção contra Guedes em denúncia contra empresa de fachada. Contra Lula, valia até Powerpoint. 
https://t.co/hnkWIkVibE"
911,0.0,"[[1, -1]]","RT @LulaOficial: O Jornal Nacional, ao comparar Lula e Bolsonaro sobre Amazônia,  esqueceu disso: https://t.co/QuaaAj41OI #timeLula #LulaLi…"
912,0.0,"[[1, -1]]",RT @folha: Bolsonaro divulga vídeo de caça de baleias em ilha dinamarquesa para criticar Noruega https://t.co/3gtzQRY67T
913,0.0,"[[1, -1]]","‘Se puder dar um filé mignon ao meu filho, eu dou’: Flávio Bolsonaro emplaca nome para PGR e ficará impune. Queiroz tem novas razões para celebrar. Moro se faz de Moro. 
https://t.co/d4rpSGJXQv"
914,0.0,"[[1, -1]]",RT @LulaOficial: Turma de Moro e Dallagnol quebraram ilegalmente sigilo de parentes e seguranças de Lula. Não acharam nada. #timeLula #Vaza…
915,0.0,"[[1, -1]]",Minha coluna sobre idas e vindas da política externa e os estragos já causados à imagem e à economia do Brasil. https://t.co/DZqnPuOGdf
916,0.0,"[[1, -1]]",Advogados de Deltan deixam defesa após caso de mensagens da Lava Jato. Ele deveria pedir afastamento do MP e entregar o celular para perícia.  https://t.co/ZwAuyDDV9t via @UOLNoticias @UOL
917,0.0,"[[1, -1]]","Mais uma: Bolsonaro esvazia escola de tempo integral e quer aumentar nota das faculdades privadas que receberem alunos da educação básica no contraturno. 
https://t.co/YWeHlQswy6"
918,0.0,"[[1, -1]]",República tutelada: Livro traz mais uma pista de ‘golpe branco’ pró-Bolsonaro na eleição - CartaCapital https://t.co/3nlOKyORYq
919,0.0,"[[1, -1]]","RT @lauraabcarvalho: O @Haddad_Fernando me entrevistou no novo programa dele no Youtube #PainelHaddad. Segue o link!

https://t.co/kdcXIAId…"
920,0.0,"[[1, -1]]",RT @ggreenwald: Nós previamente reportamos com @Veja que @SF_Moro instruiu seus subalternos em LJ a não aceitar uma delação premiada de Cun…
921,0.0,"[[1, -1]]","RT @ggreenwald: Na @folha, o jornalista e professor Eugênio Bucci e o advogado Taís Gasparian explicam os princípios básicos do jornalismo…"
922,0.0,"[[1, -1]]","RT @folha: ""Nós usamos ciência, não balela de Twitter"", diz ex-diretor do Inpe https://t.co/c60xZEEIWx"
923,0.0,"[[1, -1]]","Em linha com meu artigo na Folha, Celso Amorim analisa de forma mais detalhada e informada nossa política externa.  
https://t.co/PUOBBU5rOQ"
924,0.0,"[[1, -1]]","RT @Haddad_Fernando: Minha coluna da semana sobre meio ambiente, Trump e acordo de Paris. https://t.co/nP07f0Iuy0"
925,0.0,"[[1, -1]]","RT @reinaldoazevedo: PT-PCC: Jeito de armação, cara de armação, cheiro de armação. É armação!!! https://t.co/mKciVVUxwg"
926,0.0,"[[1, -1]]","RACHADONA: A CPI criada no Paraguai sobre a renegociação da venda de energia de Itaipu vai investigar supostos privilégios à empresa brasileira Léros, ligada ao empresário Alexandre Giordano, suplente do Major Olímpio (PSL-SP) e amigo do clã do nióbio. 
https://t.co/jaSu4lznHz"
927,0.0,"[[1, -1]]","Minha coluna da semana sobre meio ambiente, Trump e acordo de Paris. https://t.co/nP07f0Iuy0"
928,0.0,"[[1, -1]]",ONU condena Moro por portaria 666 que prevê deportação sumária https://t.co/8UupoZUX94
929,0.0,"[[1, -1]]","Bolsonaro sugere fazer cocô 'dia sim, dia não' contra poluição ambiental. Logo ele...
https://t.co/7fey9NMZjx"
930,0.0,"[[1, -1]]","Elio Gaspari explica como o clã adota o princípio da rachadinha agora no executivo federal: Itaipu, uma usina de encrencas. Imaginem o 03 na embaixada negociando as estatais brasileiras. https://t.co/Aoykcb0TZK"
931,0.0,"[[3, -3]]",RT @LulaOficial: “Lula cumpre uma pena injusta. Ele é inocente. Não queremos que seja ainda mais humilhado. Espero que a decisão não tenha…
932,0.0,"[[1, -1]]","RT @LulaOficial: Nota de defesa de Lula sobre possível transferência 

https://t.co/uBM9FwEjpx https://t.co/CJ207tfcF2"
933,0.0,"[[1, -1]]",Nobel Paul Krugman explica por que Trump usará o racismo para tentar vencer. Muita semelhança com o que se passa por aqui. https://t.co/7TR6OXfFbW
934,0.0,"[[1, -1]]","RT @LulaOficial: ""A diplomacia de Lula colocou o Brasil no centro do tabuleiro da política internacional, com ações como a integração sul-a…"
935,0.0,"[[1, -1]]","Nature: A destruição da ciência brasileira pelo governo chega à principal revista científica do mundo. Uma façanha!
‘Tropical Trump’ sparks unprecedented crisis for Brazilian science https://t.co/Xo9W6GA6g9"
936,0.0,"[[1, -1]]",Minha coluna da semana sobre o papel dos militares no passado e no momento atual em torno da questão da soberania. https://t.co/37mQKLr7MJ
937,0.0,"[[1, -1]]",RT @LulaOficial: O juiz Luís Carlos Valois explica porque Moro mente quando diz que é normal o contato regular e de tanta influência com re…
938,0.0,"[[2, -2]]","Avanço: ninguém mais discute a veracidade das mensagens divulgadas pela #VazaJato, diante de tantas confirmações. Os que nada sabem de Direito tentam agora justificá-las, miseravelmente. Crimes foram cometidos e é preciso apurar e punir exemplarmente."
939,0.0,"[[1, -1]]","RT @demori: Exclusivo, acabou de sair #VazaJato: Deltan Dallagnol incentivou procuradores em Brasília e Curitiba a investigar clandestiname…"
940,0.0,"[[1, -1]]","Após 30 anos, mídia tradicional descobre, um pouco tardiamente, quem é Jair Bolsonaro. Não desanimem! Ela levava 50 anos para perceber certas sutilezas do processo histórico."
941,0.0,"[[1, -1]]","RT @delucca: João Dória às 23h59
João Dória às 00h00 https://t.co/CHl84qSyvk"
942,0.0,"[[1, -1]]","Ontem entrevistamos a escritora, filósofa e feminista Djamila Ribeiro. Acompanhe aqui: https://t.co/mNqGEKm55r"
943,0.0,"[[1, -1]]",RT @paulocoelho: https://t.co/AODX5wXVFT
944,0.0,"[[3, -3]]","Aeronáutica desmente Bolsonaro sobre morte do pai do atual presidente da OAB e atesta que Fernando Santa Cruz estava sob custódia do Estado quando foi assassinado. Bolsonaro não sai das redes sociais lançando impropérios. Trabalhar que é bom... 
https://t.co/5vxGuGtuKu"
945,0.0,"[[1, -1]]","RT @felipeoabrj: Por fim, afirmo que o que une nossas gerações, a minha e a do meu pai, é o compromisso inarredável com a democracia, e por…"
946,0.0,"[[1, -1]]","RT @felipeoabrj: Minha avó acaba de falecer, aos 105 anos, sem saber como o filho foi assassinado. Se o presidente sabe, por “vivência”, ta…"
947,0.0,"[[2, -2]]","RT @felipeoabrj: Como orgulhoso filho de FERNANDO SANTA CRUZ, quero inicialmente agradecer pelas manifestações de solidariedade que estou r…"
948,0.0,"[[1, -1]]","RT @LulaOficial: Há 2 anos, a defesa de Lula denunciava que Palocci estava sendo pressionado na cadeia para fechar delação em que incrimina…"
949,0.0,"[[2, -2]]","RT @LiraNeto_: Leitor pergunta como seguir saudável nesta maré de obscurantismo. Sugiro a sabotagem: ler literatura, assistir a bons filmes…"
950,0.0,"[[1, -1]]","RT @ManuelaDavila: 2- Conforme já declarei por meio de nota pública meu celular está à disposição para eventual perícia. 

Qualquer especul…"
951,0.0,"[[1, -1]]",RT @HaddadDebochado: Jair Bolsonaro foi questionado sobre parentes usando helicóptero da FAB e o que ele fez? Fugiu da coletiva https://t.c…
952,0.0,"[[1, -1]]",RT @PabloCapile: A @ManuelaDavila se prontificou na hora a entregar todas as mensagens de seu celular para a justiça! Essa é a diferença en…
953,0.0,"[[1, -1]]","RT @ggreenwald: Como é possível que Sergio Moro, como ministro da Justiça, esteja comandando uma investigação da Polícia Federal (e vazando…"
954,0.0,"[[1, -1]]","RT @monicabergamo: IMPORTANTE - OAB diz que Moro ""usa o cargo, aniquila a independência da Polícia Federal e ainda banca o CHEFE DE QUADRIL…"
955,0.0,"[[1, -1]]",RT @ManuelaDavila: Nota à imprensa 👇 https://t.co/wvx6uPEnT1
956,0.0,"[[1, -1]]",RT @folha: Parentes de Bolsonaro foram a casamento de Eduardo em helicóptero da Presidência https://t.co/jUFaE64Vqj
957,0.0,"[[1, -1]]",Perdeu a estreia do Painel Haddad com @guilhermeboulos? Acompanhe aqui: https://t.co/KayaPdcjqP #painelhaddad #equipehaddad
958,0.0,"[[1, -1]]",RT @folha_poder: PF contradiz Moro e afirma que destruição de mensagens depende da Justiça https://t.co/xULlsGoyHi
959,0.0,"[[1, -1]]","RT @monicabergamo: URGENTE - MARCO AURELIO MELLO, DO STF, DIZ QUE SÓ JUDICIÁRIO PODE DETERMINAR QUE MENSAGENS SEJAM DESTRUÍDAS. MORO AFIRMO…"
960,0.0,"[[1, -1]]","RT @ggreenwald: 2) O jornalismo mais importante é freqüentemente feito com fontes que ilegalmente obtêm informações (veja ""Papéis do Pentág…"
961,0.0,"[[1, -1]]","RT @folha: “Eles entraram sem mandado na sede do sindicato dos professores”, afirma o historiador Yann Evanovick, 29. “Isso só foi visto no…"
962,0.0,"[[1, -1]]","RT @gduvivier: acabei de ver que o @jairbolsonaro me respondeu e “”lacrou””. parabens pela popularidade, presida. você é foda, queridão mes…"
963,0.0,"[[1, -1]]",Por que a Rede Globo só defende os seus jornalistas? Fascismo nos olhos do outro é colírio? Enganam-se redondamente! https://t.co/i95IcQ0Zgq
964,0.0,"[[1, -1]]",RT @ggreenwald: Não é interessante que a PF tenha supostamente encontrado um grupo do que Moro alegou serem hackers altamente sofisticados…
965,0.0,"[[1, -1]]","2)Soma-se a este esforço da direção a firme unidade do PT em torno da bandeira Lula Livre, que está diretamente vinculada à defesa da democracia e dos interesses do país. Esse o rumo que o partido tem de manter."
966,0.0,"[[1, -1]]","RT @luisnassif: FMI reduz projeção de crescimento do Brasil de 2,1% para 0,8% https://t.co/SKqvnRatjX via @jornalggn"
967,0.0,"[[1, -1]]",Vamos discutir o Brasil com gente sã. Estreia do Painel Haddad - Entrevista com Guilherme Boulos. https://t.co/BgutbjBKM3 via @YouTube
968,0.0,"[[1, -1]]","RT @ggreenwald: 3/ Em janeiro, Deltan ficou empolgado pq o @showdavida queria entrevistá-lo sobre Paulo Pimenta - até que percebeu que tb p…"
969,0.0,"[[1, -1]]",RT @ggreenwald: 2/ Não é só Moro: o próprio Deltan fez exatamente o que ele receava que Moro faria. O procurador - que adora ser entrevista…
970,0.0,"[[1, -1]]","RT @ggreenwald: 1/ Como Deltan disse sobre Flávio: É óbvio o q aconteceu… E agora, José?"" MPF procuradores concordaram que havia zero dúvid…"
971,0.0,"[[1, -1]]","RT @ggreenwald: EXCLUSIVO #VazoJato: Deltan Dallagnol, em chats secretos, sugeriu que Sergio Moro protegeria Flávio Bolsonaro para não desa…"
972,0.0,"[[1, -1]]",Minha coluna da semana na Folha em que discuto a regressão civilizatória que vivemos. https://t.co/tlgh0RRJN9
973,0.0,"[[1, -1]]","Nepotismo confesso: 'Pretendo beneficiar filho meu, sim', diz Bolsonaro sobre embaixada nos EUA https://t.co/92gkE49nZC via @UOLNoticias @UOL"
974,0.0,"[[1, -1]]","RT @GeorgMarques: A mamata acabou: caso seja confirmado como embaixador do Brasil nos EUA, o deputado federal, que atualmente ganha R$ 33.7…"
975,0.0,"[[1, -1]]","RT @ggreenwald: NOVO #VazaJato hoje está na @Folha: ""Mensagens privadas mostram que Moro  interferiu nas negociações das delações....cruzan…"
976,0.0,"[[1, -1]]","Desmoronando: Delator diz que foi coagido a ""construir relato"" sobre sítio usado por Lula https://t.co/61QKr5pEiv"
977,0.0,"[[1, -1]]","RT @LulaOficial: Reunidos em Puebla, no México, lideranças e intelectuais progressistas da América Latina lançaram, no último domingo (14/7…"
978,0.0,"[[1, -1]]","Bolsonaro corta repasse para educação básica e esvazia programas de educação em tempo integral, creches, alfabetização e ensino técnico.  https://t.co/At9fOQ0Gnv"
979,0.0,"[[1, -1]]","RT @andrefran: Chamar Glenn Greenwald de “Verdevaldo”, como uma tentativa de desqualifica-lo, me remete a um complexo de vira-lata. Um reca…"
980,0.0,"[[1, -1]]","RT @BernieSanders: When I call the president a racist, this is what I'm talking about 

We must stand together for justice and dignity towa…"
981,0.0,"[[1, -1]]","Hoje, finalmente, entendi o conceito de “terrivelmente evangélico”."
982,0.0,"[[1, -1]]","RT @demori: ""O EL PAÍS teve acesso a um trecho dos arquivos da #VazaJato e confirmou, com a ajuda de fontes externas ao site de notícia que…"
983,0.0,"[[1, -1]]","Minha coluna da semana na Folha sobre as medidas econômicas de Temer, agora concluídas.
https://t.co/RzOXFq9XuY"
984,0.0,"[[1, -1]]","Hoje, finalmente, entendi a defesa do trabalho infantil."
985,0.0,"[[2, -2]]","Hoje também outra perda irreparável. Chico de Oliveira, o sociólogo mais criativo destas paragens, nos deixou. Muita admiração e respeito."
986,0.0,"[[1, -1]]","Meus sentimentos à família de Paulo Henrique Amorim, jornalista altamente comprometido com os interesses nacionais."
987,0.0,"[[1, -1]]","@cirogomes apresenta didaticamente nesta thread as tremendas injustiças da reforma Bolsonaro/Guedes. As TVs tinham a obrigação de levar estas informações ao conhecimento do povo que, afinal, vai pagar a conta. https://t.co/kLiYRUOL55"
988,0.0,"[[1, -1]]","RT @ggreenwald: EXCLUSIVO: Primeiro áudio publicado, de Daltan Dallagnol: ouça como ele comemorou secretamente a decisão do Fux revogando a…"
989,0.0,"[[1, -1]]",RT @andrizek: O Brasil passa por um momento de burrice-ostentação. Tem meia dúzia de palhaços querendo convencer as pessoas de que trabalho…
